"id","title","jurisdiction","organization"
"11440138-4503-4d4d-b0af-fc4ed8ab4d21","Visit Note for the President of the Public Service Commission of Canada with Christiane Fox - Indigenous Services Canada","federal","Public Service Commission of Canada | Commission de la fonction publique du Canada"
"a877c9ab-d776-4175-ac8d-0da6d70e3e42","Vol 37, No 12, December 2017 - Health Promotion and Chronic Disease Prevention in Canada ","federal","Public Health Agency of Canada | Agence de la santé publique du Canada"
"f5b63b0d-b87a-4f36-9a1c-131a3d10c70d","What we Heard Report: Consultations on the Implementation of the Indigenous Languages Act","federal","Canadian Heritage | Patrimoine canadien"
"b775e584-702f-443e-898f-2dbc525f2d7e","What would help most to find a job by Aboriginal identity, not in the labour force and plan to look for work","federal","Statistics Canada | Statistique Canada"
"67a73e7e-6118-4e48-b969-a51d4fcd6aed","What would help most to find a job by Aboriginal identity, unemployed","federal","Statistics Canada | Statistique Canada"
"704236be-bb79-465c-b35c-bfb4d2f6e061","What would help most to find a job by Inuit population, not in the labour force and plan to look for work","federal","Statistics Canada | Statistique Canada"
"d963d722-f5dd-46b1-8e50-89159ea75a4e","What would help most to find a job by Inuit population, unemployed","federal","Statistics Canada | Statistique Canada"
"4f8575f0-918e-41bb-bcde-044d04caaf31","Youth admissions to correctional services, by Indigenous identity and sex","federal","Statistics Canada | Statistique Canada"
"ea07f118-0e47-456b-aebb-e53e6700ea94","Announced projects: Rural Economic Development program","provincial","Government of Ontario | Gouvernement de l'Ontario"
"30a513f6-855c-40ea-8e06-ab7b85c7a61a","Aquatic invasive species","provincial","Government of Ontario | Gouvernement de l'Ontario"
"bdc81d33-1ab5-4882-9764-8701e8971bb7","BC Indigenous Business Listings","provincial","Government of British Columbia | Gouvernment de la Colombie-Britannique"
"752ce2b7-c15a-4965-a3dc-397bf405e7cc","COVID-19 Vaccine Data in Ontario","provincial","Government of Ontario | Gouvernement de l'Ontario"
"1375bb00-6454-4d3e-a723-4ae9e849d655","Deaths Involving COVID-19 by Vaccination Status","provincial","Government of Ontario | Gouvernement de l'Ontario"
"c3d54554-6f25-4117-a573-cf21dcdc9644","Heritage Buildings Cited by Municipalities and Indigenous Communities","provincial","Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"34ca1a49-a020-4f60-986b-69fb4cfa852a","Heritage Sites Cited by Municipalities and Indigenous Communities","provincial","Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"d023eed0-4e87-48da-9e9f-375dca06b8b5","Indigenous traditional names","provincial","Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"5d43d3b1-ad4a-4fca-825d-a7933a00a856","Local Indigenous radio stations supported in operation","provincial","Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"b0e03055-2ea7-4689-a99d-3b815a9327c2","Ministry of Children and Youth Services expenditures for First Nations child protection (CP) youth at risk (CYR)","provincial","Government of Ontario | Gouvernement de l'Ontario"
"fcae48c0-0612-44d2-8b24-17af9a3bfdd3","National Public Alerting System (NPAS) - Quebec Alert Ready: Quebec Alert Zones","provincial","Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
"363fff31-6a07-41eb-9922-e9b64192b08b","Ontario public library statistics","provincial","Government of Ontario | Gouvernement de l'Ontario"
"f9a50402-dcd3-4439-b43c-fbc5c9704006","Topographic maps of northern indigenous villages at a scale of 1/2,000","provincial","Government and Municipalities of Québec | Gouvernement et municipalités du Québec"
